sival,alval,naval,h20,mag,ohval,time,temper,code1,code2,code3
0.039500231,0.006076959,0.023821678,0.911543791,0,0.019057342,336,100,FAU,,
0.02008502,0.007800008,0.02008502,0.935961936,0,0.016068016,168,50,FAU,,
0.031919308,0.000159597,0.005745475,0.95757924,0,0.00459638,65,160,MFI,,
0.031882672,0.000159413,0.006376534,0.956480153,0,0.005101227,65,160,MFI,,
0.031882672,0.000159413,0.006376534,0.956480153,0,0.005101227,112,160,MFI,,
0.03184612,0.000159231,0.007006146,0.955383587,0,0.005604917,65,160,MFI,,
0.03184612,0.000159231,0.007006146,0.955383587,0,0.005604917,112,160,MFI,,
0.031856772,0.00039821,0.006689922,0.955703159,0,0.005351938,65,160,MFI,,
0.031765696,0.000397071,0.008259081,0.952970887,0,0.006607265,65,160,MFI,,
0.087108014,0.017421603,0.055749129,0.783972125,0,0.055749129,336,120,FAU,,
0.067340067,0.013468013,0.005050505,0.909090909,0,0.005050505,72,100,FAU,EMT,
0.015180957,0.010019432,0.035523439,0.91085742,0,0.028418752,60,60,FAU,,
0.170299728,0.11239782,0.398501362,0,0,0.31880109,192,60,FAU,GIS,
0.004142502,0.001657001,0.082850041,0.828500414,0,0.082850041,11.5,65,LTA,,
0.004516712,0.001806685,0.045167118,0.903342367,0,0.045167118,12,65,LTA,,
0.063694268,0.010615711,0.042462845,0.8492569,0,0.033970276,72,100,FAU,,
0.013438459,0.013954786,0.044166899,0.893106335,0,0.035333519,3.5,99,LTA,,
0.046728972,0.009345794,0.051401869,0.841121495,0,0.051401869,24,150,FAU,,
0.028295213,0.000235793,0.015719563,0.94317378,0,0.01257565,12,180,MFI,,
0.022522523,0.004504505,0.036036036,0.900900901,0,0.036036036,12,100,FAU,,
0.031824836,0.002545987,0.006046719,0.954745083,0,0.004837375,40,190,MFI,,
0.03175692,0.001816496,0.007621661,0.952707595,0,0.006097329,40,190,MFI,,
0.02562028,0.001348436,0.01618123,0.94390507,0,0.012944984,48,180,MFI,,
0.016722408,0.016722408,0.065217391,0.836120401,0,0.065217391,1.5,80,LTA,,
0.016722408,0.016722408,0.065217391,0.836120401,0,0.065217391,2,80,LTA,,
0.016722408,0.016722408,0.065217391,0.836120401,0,0.065217391,3,80,LTA,,
0.016722408,0.016722408,0.065217391,0.836120401,0,0.065217391,4,80,LTA,,
0.018789356,0.011273614,0.050782043,0.878529352,0,0.040625635,168,100,FAU,GIS,SOD
0.023191328,0.013864381,0.050415931,0.872195614,0,0.040332745,24,100,FAU,LTA,
0.023191328,0.013864381,0.050415931,0.872195614,0,0.040332745,72,100,FAU,LTA,GIS
0.0135038,0.005802013,0.051345245,0.888272746,0,0.041076196,24,100,FAU,,
0.01182945,0.00581186,0.051432392,0.889780384,0,0.041145914,72,100,FAU,GIS,SOD
0.018913255,0.004753872,0.051116904,0.884322445,0,0.040893523,24,100,FAU,GIS,
0.03718025,0.015962721,0.049573666,0.85762443,0,0.039658933,24,100,FAU,GIS,
0.040745342,0.010186335,0.049689441,0.859627329,0,0.039751553,24,100,FAU,,
0.040745342,0.010186335,0.049689441,0.859627329,0,0.039751553,72,100,FAU,GIS,
0.059640203,0.006648416,0.048885413,0.845717638,0,0.03910833,168,100,FAU,GIS,
0.022001232,0.001144064,0.004400246,0.968054211,0,0.004400246,48,160,CHA,,
0.037625953,0.00158059,0.011301221,0.940451259,0,0.009040977,96,180,MFI,,
0.004366812,0.004366812,0.065502183,0.873362445,0,0.052401747,16,40,LTA,,
0.004366812,0.004366812,0.065502183,0.873362445,0,0.052401747,18,40,LTA,,
0.004366812,0.004366812,0.065502183,0.873362445,0,0.052401747,20,40,LTA,,
0.004366812,0.004366812,0.065502183,0.873362445,0,0.052401747,30,40,LTA,,
0.008688097,0.00086881,0.060816681,0.868809731,0,0.060816681,24,75,FAU,,
0.004297748,0.001719099,0.08423586,0.842358604,0,0.067388688,3,85,LTA,,
0.021730011,0.008389966,0,0.939676147,0.016779931,0.013423945,96,97,CHA,,
0.00747677,0.010312787,0.038580136,0.905050172,0,0.038580136,6,80,LTA,,
0.028213166,0.012539185,0.056426332,0.846394984,0,0.056426332,24,90,FAU,,
0.024053881,0.000801796,0.007216164,0.962155228,0,0.005772931,120,160,MFI,,
0.04492363,0.008984726,0.076370171,0.808625337,0,0.061096137,48,70,FAU,,
0.043995108,0.006159315,0.079191194,0.791911939,0,0.078742444,50,50,FAU,,
0.029949087,0.001996606,0.006488969,0.956374164,0,0.005191175,36,170,MFI,,
0.04316671,0.007165674,0.04316671,0.863334197,0,0.04316671,24,100,FAU,,
0.058102001,0.006455778,0.007811491,0.903808909,0.008005165,0.015816656,120,180,MOR,,
0.34416826,0.038240918,0.046271511,0.430210325,0.047418738,0.093690249,168,180,MOR,,
0.02082094,0.01189768,0.04164188,0.892325996,0,0.033313504,48,90,FAU,,
0.022956841,0.009182736,0.027548209,0.918273646,0,0.022038567,12,100,FAU,,
0.015230394,0.013845813,0.076151972,0.844594595,0.022845591,0.027331635,5,100,FAU,,
0.010851872,0.002712968,0.046120456,0.90341834,0,0.036896365,8,90,FAU,,
0.007526663,0.003763332,0.116061147,0.779799941,0,0.092848917,2,100,LTA,,
0.014118846,0.001699019,0.096504269,0.810474451,0,0.077203415,24,80,FAU,,
0.03776435,0.003021148,0.00755287,0.944108761,0,0.00755287,48,180,MFI,,
0.031210986,0.001248439,0,0.936329588,0.031210986,0,72,180,MFI,,
0.012110629,0.005632851,0.042809666,0.905199121,0,0.034247733,48,100,FAU,,
0.004142502,0.001657001,0.082850041,0.828500414,0,0.082850041,4,65,LTA,,
0.009090909,0.009090909,0.036363636,0.909090909,0,0.036363636,24,50,LTA,,
0.011491611,0.004596644,0.01034245,0.965295334,0,0.00827396,24,100,FAU,,
0.015989767,0.001598977,0.012791813,0.959385993,0,0.010233451,60,170,CHA,,
0.006678311,0.00684955,0.026713244,0.938388301,0,0.021370595,4,90,LTA,,
0.036144578,0.006024096,0.030120482,0.903614458,0,0.024096386,8,90,FAU,,
0.004665746,0.0062521,0.031073868,0.933149192,0,0.024859094,4,100,LTA,,
0.04492363,0.008984726,0.076370171,0.808625337,0,0.061096137,36,100,FAU,,
0.013539128,0.006769564,0.036555646,0.913891145,0,0.029244517,48,100,FAU,,
0.350740452,0.038971161,0.047155105,0.438425565,0.04832424,0.076383476,18,180,MOR,,
0.007510327,0.003755163,0.116410064,0.779196395,0,0.093128051,6,80,LTA,,
0.018535681,0.009267841,0.050973123,0.880444856,0,0.040778499,4,100,FAU,,
0.001603463,0.000400866,0.028862343,0.946043454,0,0.023089874,5,80,FAU,,
0.022806057,0.001824485,0.040138661,0.903119869,0,0.032110929,5,100,FAU,,
0.013055588,0.007253104,0.036555646,0.913891145,0,0.029244517,6,100,FAU,,
0.037690336,0.003769034,0.009045681,0.942258405,0,0.007236545,48,180,MFI,,
0.045955882,0.001838235,0.018382353,0.919117647,0,0.014705882,144,170,MOR,,
0.013672447,0.013951477,0.044156424,0.892894513,0,0.035325139,4,105,LTA,,
0.04197448,0.00562458,0.020567495,0.923438549,0.008394896,0,96,180,MOR,,
0.027247956,0.003633061,0.031607629,0.908265213,0,0.02924614,24,170,MOR,,
0.027247956,0.003633061,0.031607629,0.908265213,0,0.02924614,36,170,MOR,,
0.027247956,0.003633061,0.031607629,0.908265213,0,0.02924614,48,170,MOR,,
0.027247956,0.003633061,0.031607629,0.908265213,0,0.02924614,96,170,MOR,,
0.015243902,0.015243902,0.030487805,0.914634146,0,0.024390244,0,0,LTA,,
0.011130899,0.00148412,0.012615019,0.964677946,0,0.010092015,24,170,MOR,,
0.035988484,0.002399232,0.014395393,0.935700576,0,0.011516315,72,170,MOR,,
0.02334267,0.001867414,0.02054155,0.933706816,0,0.02054155,5,100,FAU,,
0.02334267,0.001867414,0.02054155,0.933706816,0,0.02054155,6.5,100,FAU,,
0.02334267,0.001867414,0.02054155,0.933706816,0,0.02054155,8,100,FAU,GIS,
0.023313646,0.003108486,0.020516009,0.93254585,0,0.020516009,6.5,100,FAU,GIS,
0.023331778,0.002333178,0.020531965,0.933271115,0,0.020531965,6.5,100,FAU,GIS,
0.023349938,0.001556663,0.020547945,0.933997509,0,0.020547945,6.5,100,FAU,,
0.023518344,0.001881468,0.016933208,0.940733772,0,0.016933208,6.5,100,FAU,,
0.023169601,0.001853568,0.024096386,0.926784059,0,0.024096386,6.5,100,FAU,GIS,
0.06122449,0.040816327,0.040816327,0.816326531,0,0.040816327,72,100,FAU,,
0.014030424,0.014768867,0.047260375,0.886132034,0,0.0378083,4,99,LTA,,
0.017047932,0.009911589,0.044998612,0.892042977,0,0.03599889,0,100,FAU,,
0.01435132,0.01435132,0.057405281,0.867967853,0,0.045924225,4,90,LTA,,
0.005116993,0.004651812,0.025584965,0.930362376,0.00767549,0.026608364,24,90,FAU,,
0.035988484,0.002399232,0.014395393,0.935700576,0,0.011516315,24,180,MOR,,
0.031820785,0.002100172,0.006364157,0.95462356,0,0.005091326,72,190,MFI,,
0.031631556,0.001201999,0.010122098,0.948946669,0,0.008097678,40,190,MFI,,
0.041992105,0.005626942,0.020156211,0.923826321,0.008398421,0,24,170,MOR,,
0.014728987,0.009819324,0.034367636,0.913197172,0.000392773,0.027494108,84,100,FAU,,
0.045984059,0.01021868,0.040874719,0.868587778,0.001634989,0.032699775,24,100,FAU,,
0.035124693,0.000702494,0.008781173,0.948366702,0,0.007024939,24,180,MFI,,
0.050709939,0.002535497,0.03296146,0.887423935,0,0.026369168,168,120,CHA,,
0.026014568,0.002601457,0.033818939,0.910509886,0,0.027055151,168,120,CHA,,
0.056140351,0.007017544,0.052631579,0.842105263,0,0.042105263,24,95,FAU,,
0.004145937,0.000829187,0.08291874,0.829187396,0,0.08291874,0,0,LTA,,
0.016209844,0.022104332,0.073754789,0.814176245,0.022030651,0.051724138,24,70,FAU,,
0.013281141,0.013980148,0.043338459,0.894729484,0,0.034670768,12,100,LTA,,
0.023721666,0.000210859,0.005271481,0.969952557,0.000843437,0,36,180,MFI,,
0.023721666,0.000316289,0.005271481,0.969952557,0.000738007,0,36,180,MFI,,
0.023721666,0.000527148,0.005271481,0.969952557,0.000527148,0,36,180,MFI,,
0.023721666,0.000738007,0.005271481,0.969952557,0.000316289,0,36,180,MFI,,
0.028456653,0.000237139,0.012639497,0.948555113,0,0.010111598,12,180,MFI,,
0.046980707,0.001566024,0.006577299,0.939614132,0,0.005261839,24,170,MFI,,
0.001068422,0.000427369,0.020513697,0.961579555,0,0.016410958,12,100,LTA,,
0.007832898,0.01305483,0.016318538,0.946475196,0,0.016318538,24,100,LTA,,
0.004012841,0.004012841,0.016051364,0.963081862,0,0.012841091,25,80,LTA,,
0.004012841,0.004012841,0.016051364,0.963081862,0,0.012841091,44,80,LTA,,
0.004012841,0.004012841,0.016051364,0.963081862,0,0.012841091,72,80,LTA,,
0.004012841,0.004012841,0.016051364,0.963081862,0,0.012841091,98,80,LTA,,
0.004012841,0.004012841,0.016051364,0.963081862,0,0.012841091,136,80,LTA,,
0.004012841,0.004012841,0.016051364,0.963081862,0,0.012841091,160,80,LTA,,
0.026860059,0,0.005774913,0.961590115,0,0.005774913,72,180,MFI,,
0.020648358,0.020648358,0.053685732,0.862068966,0,0.042948586,20,90,FAU,,
0.009310987,0.009310987,0.027932961,0.931098696,0,0.022346369,24,90,LTA,,
0.004142502,0.001657001,0.082850041,0.828500414,0,0.082850041,0.4167,90,LTA,,
0.004142502,0.001657001,0.082850041,0.828500414,0,0.082850041,0.5,90,LTA,,
0.014450867,0.014450867,0.057803468,0.867052023,0,0.046242775,6,90,LTA,,
0.01108156,0.002216312,0.031028369,0.930851064,0,0.024822695,12,90,FAU,,
0.0042123,0.00168492,0.084245998,0.842459983,0,0.067396799,0.1667,90,LTA,,
0.012406948,0.012406948,0.024813896,0.930521092,0,0.019851117,4,100,LTA,,
0.014563107,0.002427184,0,0.946601942,0.019417476,0.016990291,18,140,CHA,,
0.015243902,0.015243902,0.030487805,0.914634146,0,0.024390244,3.5,100,LTA,,
0.014652015,0.002442002,0,0.952380952,0.015873016,0.014652015,20,140,CHA,,
0.014652015,0.002442002,0,0.952380952,0.015873016,0.014652015,15,150,CHA,,
0.028785262,0.002302821,0.034542314,0.906735751,0,0.027633851,7,100,FAU,,
0.008688097,0.00086881,0.060816681,0.868809731,0,0.060816681,432,75,FAU,,
0.012612613,0.001801802,0.028828829,0.927927928,0,0.028828829,24,90,FAU,,
0.008688097,0.00086881,0.060816681,0.868809731,0,0.060816681,8,75,FAU,,
0.008688097,0.00086881,0.060816681,0.868809731,0,0.060816681,16,75,FAU,,
0.008183306,0.000981997,0.006382979,0.981996727,0.002454992,0,4,155,MOR,,
0.008183306,0.000981997,0.006382979,0.981996727,0.002454992,0,4,165,MOR,,
0.008183306,0.000981997,0.006382979,0.981996727,0.002454992,0,4,175,MOR,,
0.008223684,0.000986842,0.003947368,0.986842105,0,0,4,165,MOR,,
0.009788567,0.000489428,0.007341425,0.978856695,0.001761942,0.001761942,24,175,CHA,,
0.009794319,0.000195886,0.00705191,0.979431929,0.001762977,0.001762977,24,175,CHA,,
0.009796238,9.80E-05,0.006955329,0.979623824,0.001763323,0.001763323,24,175,CHA,,
0.009798158,0,0.006858711,0.979815795,0.001763668,0.001763668,24,175,CHA,,
0.009788567,0.000489428,0.007341425,0.978856695,0.001761942,0.001761942,48,175,CHA,,
0.009794319,0.000195886,0.00705191,0.979431929,0.001762977,0.001762977,48,175,CHA,MOR,
0.009796238,9.80E-05,0.006955329,0.979623824,0.001763323,0.001763323,48,175,MOR,,
0.009798158,0,0.006858711,0.979815795,0.001763668,0.001763668,48,175,CHA,MOR,
0.009788567,0.000489428,0.007341425,0.978856695,0.001761942,0.001761942,72,175,CHA,,
0.009794319,0.000195886,0.00705191,0.979431929,0.001762977,0.001762977,72,175,CHA,MOR,
0.009796238,9.80E-05,0.006955329,0.979623824,0.001763323,0.001763323,72,175,MOR,,
0.009731413,0,0.006811989,0.9731413,0.001751654,0.008563643,72,175,MOR,,
0.023775559,0.003804089,0.011887779,0.951022349,0,0.009510223,5,170,MOR,,
0.023889154,0.003822265,0.014333493,0.955566173,0.002388915,0,5,170,MOR,,
0.023775559,0.003804089,0.016642891,0.951022349,0.004755112,0,5,170,MOR,,
0.023663038,0.003786086,0.018930431,0.946521533,0.007098912,0,5,170,MOR,,
0.023551578,0.003768252,0.02119642,0.942063118,0.009420631,0,5,170,MOR,,
0.045330916,0.007252947,0.031731641,0.906618314,0.009066183,0,5,170,MOR,,
0.031191516,0.004990643,0.021834061,0.935745477,0.006238303,0,5,170,MOR,,
0.019208605,0.003073377,0.013446024,0.960430273,0.003841721,0,5,170,MOR,,
0.016113439,0.00257815,0.011279407,0.966806316,0.003222688,0,5,170,MOR,,
0.015625,0.015625,0.015625,0.9375,0,0.015625,48,100,LTA,,
0.004442022,0.002019101,0.084600319,0.841258304,0,0.067680255,5,80,LTA,,
0.025316456,0.025316456,0.063291139,0.835443038,0,0.050632911,0,0,LTA,,
0.016852891,0.00979153,0.049210442,0.884776783,0,0.039368354,4,100,FAU,,
0.016997263,0.00987541,0.044872775,0.892356331,0,0.03589822,3,100,FAU,,
0.014511892,0.01319131,0.072632022,0.802507655,0.021695279,0.075461841,14,70,FAU,,
0.014511892,0.01319131,0.072632022,0.802507655,0.021695279,0.075461841,2,100,FAU,,
0.018474044,0.009237022,0.052651025,0.877517088,0,0.04212082,6,0,LTA,,
0.001164144,0.002328289,0.032596042,0.931315483,0,0.032596042,2,120,FAU,,
0.022548742,0.01424881,0.027443208,0.911923832,0.001880843,0.021954566,8,99,LTA,,
0.038200891,0.00127591,0.003056071,0.955022271,0,0.002444857,24,180,MFI,,
0.038220456,0.000764409,0.003057636,0.95551139,0,0.002446109,24,180,MFI,,
0.038227176,0.000588699,0.003058174,0.955679412,0,0.002446539,24,180,MFI,,
0.038231415,0.000477893,0.003058513,0.955785369,0,0.002446811,24,180,MFI,,
0.038235069,0.000382351,0.003058806,0.95587673,0,0.002447044,24,180,MFI,,
0.026680896,0.010672359,0,0.933831377,0.028815368,0,36,160,CHA,,
0.026680896,0.010672359,0,0.933831377,0.028815368,0,48,160,CHA,,
0.026680896,0.010672359,0,0.933831377,0.028815368,0,72,160,CHA,,
0.026680896,0.010672359,0,0.933831377,0.028815368,0,96,160,CHA,,
0.026680896,0.010672359,0,0.933831377,0.028815368,0,120,160,CHA,,
0.026680896,0.010672359,0,0.933831377,0.028815368,0,14,160,CHA,,
0.026680896,0.010672359,0,0.933831377,0.028815368,0,18,160,CHA,,
0.026680896,0.010672359,0,0.933831377,0.028815368,0,24,160,CHA,,
0.026824034,0.005364807,0,0.938841202,0.028969957,0,72,160,CHA,,
0.026824034,0.005364807,0,0.938841202,0.028969957,0,48,160,CHA,,
0.026896181,0.002689618,0,0.941366326,0.029047875,0,96,160,CHA,,
0.026680896,0.010672359,0,0.933831377,0.028815368,0,120,140,CHA,,
0.026680896,0.010672359,0,0.933831377,0.028815368,0,60,180,CHA,,
0.026752274,0.01070091,0,0.936329588,0.026217228,0,72,160,CHA,MER,
0.026609899,0.01064396,0,0.931346461,0.031399681,0,72,160,CHA,,
0.456893127,0.049662296,0.274135876,0,0,0.219308701,336,70,FAU,MAZ,
0.12469096,0.010749221,0.039234655,0.79393744,0,0.031387724,13,165,MOR,,
0.12469096,0.010749221,0.039234655,0.79393744,0,0.031387724,16,165,MOR,,
0.035158702,0.008719916,0.020055807,0.911231252,0.008789676,0.016044646,0,60,FAU,,
0.025195969,0.011198208,0,0.895856663,0.034154535,0.033594625,7,150,CHA,,
0.025195969,0.011198208,0,0.895856663,0.034154535,0.033594625,10,150,CHA,,
0.025195969,0.011198208,0,0.895856663,0.034154535,0.033594625,50,150,CHA,MER,
0.025195969,0.011198208,0,0.895856663,0.034154535,0.033594625,100,150,CHA,MER,
0.025195969,0.011198208,0,0.895856663,0.034154535,0.033594625,120,150,CHA,,
0.072674419,0,0.00872093,0.908430233,0.001453488,0.00872093,24,180,MFI,,
0.036499015,0.007591795,0.037958975,0.912475363,0.005474852,0,120,170,MOR,,
0.013726082,0.014137865,0.036785901,0.905921432,0,0.02942872,24,80,LTA,,
0.013621751,0.014030404,0.036506293,0.89903558,0.004222743,0.032583229,24,80,FAU,,
0.233863424,0,0.074836296,0.631431244,0,0.059869036,48,260,MOR,,
0.022590361,0.015060241,0.045180723,0.881024096,0,0.036144578,2,100,FAU,,
0.022590361,0.015060241,0.045180723,0.881024096,0,0.036144578,2.5,100,FAU,,
0.022590361,0.015060241,0.045180723,0.881024096,0,0.036144578,3,100,FAU,,
0.022590361,0.015060241,0.045180723,0.881024096,0,0.036144578,3.5,100,FAU,,
0.022590361,0.015060241,0.045180723,0.881024096,0,0.036144578,4,100,FAU,,
0.037080985,0.018589934,0.049441313,0.855334718,0,0.039553051,4,65,LTA,,
0.037080985,0.018589934,0.049441313,0.855334718,0,0.039553051,6,65,LTA,,
0.037080985,0.018589934,0.049441313,0.855334718,0,0.039553051,12,65,FAU,LTA,
0.037080985,0.018589934,0.049441313,0.855334718,0,0.039553051,24,65,FAU,LTA,
0.037080985,0.018589934,0.049441313,0.855334718,0,0.039553051,168,65,FAU,,
0.025188917,0.012594458,0.050377834,0.871536524,0,0.040302267,12,65,FAU,,
0.025188917,0.012594458,0.050377834,0.871536524,0,0.040302267,24,65,FAU,,
0.025188917,0.012594458,0.050377834,0.871536524,0,0.040302267,168,65,FAU,,
0.019827148,0.009150991,0.050838841,0.879511947,0,0.040671073,6,65,LTA,,
0.019827148,0.009150991,0.050838841,0.879511947,0,0.040671073,12,65,FAU,LTA,
0.019827148,0.009150991,0.050838841,0.879511947,0,0.040671073,24,65,FAU,,
0.019827148,0.009150991,0.050838841,0.879511947,0,0.040671073,168,65,FAU,,
0.012836311,0.006469501,0.051345245,0.888272746,0,0.041076196,12,65,FAU,,
0.012836311,0.006469501,0.051345245,0.888272746,0,0.041076196,24,65,FAU,,
0.012836311,0.006469501,0.051345245,0.888272746,0,0.041076196,168,65,FAU,,
0.005194805,0.002597403,0.051948052,0.898701299,0,0.041558442,4,65,FAU,LTA,
0.005194805,0.002597403,0.051948052,0.898701299,0,0.041558442,6,65,FAU,LTA,
0.005194805,0.002597403,0.051948052,0.898701299,0,0.041558442,12,65,FAU,LTA,
0.005194805,0.002597403,0.051948052,0.898701299,0,0.041558442,24,65,FAU,LTA,
0.005194805,0.002597403,0.051948052,0.898701299,0,0.041558442,168,65,FAU,,
0.0375,0.0075,0.05,0.865,0,0.04,24,65,FAU,,
0.0375,0.0075,0.05,0.865,0,0.04,168,65,FAU,,
0.025380711,0.005076142,0.050761421,0.878172589,0,0.040609137,12,65,FAU,,
0.025380711,0.005076142,0.050761421,0.878172589,0,0.040609137,24,65,FAU,,
0.025380711,0.005076142,0.050761421,0.878172589,0,0.040609137,168,65,FAU,,
0.012886598,0.00257732,0.051546392,0.891752577,0,0.041237113,6,65,FAU,,
0.012886598,0.00257732,0.051546392,0.891752577,0,0.041237113,12,65,FAU,,
0.012886598,0.00257732,0.051546392,0.891752577,0,0.041237113,24,65,FAU,,
0.012886598,0.00257732,0.051546392,0.891752577,0,0.041237113,168,65,FAU,,
0.005202914,0.001040583,0.052029136,0.900104058,0,0.041623309,4,65,FAU,,
0.005202914,0.001040583,0.052029136,0.900104058,0,0.041623309,6,65,FAU,,
0.005202914,0.001040583,0.052029136,0.900104058,0,0.041623309,12,65,FAU,,
0.005202914,0.001040583,0.052029136,0.900104058,0,0.041623309,24,65,FAU,,
0.005202914,0.001040583,0.052029136,0.900104058,0,0.041623309,168,65,FAU,,
0.024065072,0.001203254,0.00673822,0.962602878,0,0.005390576,48,170,MFI,,
0.016353765,0.002175051,0,0.981225878,0.000245306,0,0,180,MOR,,
0.488878025,0.000244439,0.012221951,0.488878025,0,0.00977756,48,90,FAU,CHA,ANA
0.488878025,0.000244439,0.012221951,0.488878025,0,0.00977756,12,90,FAU,,
0.488878025,0.000244439,0.012221951,0.488878025,0,0.00977756,6,90,FAU,,
0.488878025,0.000244439,0.012221951,0.488878025,0,0.00977756,3,90,FAU,,
0.036737693,0.001836885,0.0238795,0.918442322,0,0.0191036,192,140,MOR,ANA,
0.04745634,0.009491268,0.049354594,0.854214123,0,0.039483675,7,100,FAU,,
0.048449612,0.009689922,0.03875969,0.872093023,0,0.031007752,7,100,FAU,,
0.017987768,0.011991846,0.038373906,0.899388416,0.00155894,0.030699125,600,75,FAU,,
0.011244182,0.005229852,0.07949375,0.840437216,0,0.063595,24,30,FAU,,
0.014992962,0.003059788,0.044060951,0.902637537,0,0.035248761,8,75,FAU,,
0.014992962,0.003059788,0.044060951,0.902637537,0,0.035248761,12,75,FAU,,
0.014992962,0.003059788,0.044060951,0.902637537,0,0.035248761,16,75,FAU,,
0.014992962,0.003059788,0.044060951,0.902637537,0,0.035248761,20,75,FAU,,
0.009794319,0.000979432,0.005876592,0.979431929,0.001958864,0.001958864,6,170,CHA,,
0.009794319,0.000979432,0.005876592,0.979431929,0.001958864,0.001958864,8,170,CHA,,
0.009794319,0.000979432,0.005876592,0.979431929,0.001958864,0.001958864,12,170,CHA,,
0.009794319,0.000979432,0.005876592,0.979431929,0.001958864,0.001958864,18,170,CHA,,
0.009794319,0.000979432,0.005876592,0.979431929,0.001958864,0.001958864,24,170,CHA,,
0.009775171,0.000977517,0.007820137,0.977517107,0.001955034,0.001955034,24,170,CHA,MER,
0.009737098,0.00097371,0.007789679,0.973709834,0.003894839,0.003894839,24,170,CHA,MER,
0.009756098,0.00097561,0.005853659,0.975609756,0.003902439,0.003902439,24,170,CHA,MER,
0.009718173,0.000971817,0.005830904,0.971817298,0.005830904,0.005830904,24,170,CHA,MER,
0.009680542,0.000968054,0.005808325,0.968054211,0.007744434,0.007744434,24,170,CHA,MER,
